Delete,Ištrinti,module,Magento_SalesRule
Description,Aprašymas,module,Magento_SalesRule
"Discount (%1)","Nuolaida (%1)",module,Magento_SalesRule
Discount,Nuolaida,module,Magento_SalesRule
Subtotal,"Tarpinė suma",module,Magento_SalesRule
"Payment Method","Mokėjimo būdas",module,Magento_SalesRule
"Shipping Method","Pristatymo būdas",module,Magento_SalesRule
"total quantity","bendras kiekis",module,Magento_SalesRule
"total amount","bendra suma",module,Magento_SalesRule
Invoices,Sąskaitos,module,Magento_Sales
Cancel,Atšaukti,module,Magento_Sales
"Billing Address","Atsiskaitymo Adresas",module,Magento_Sales
"Payment Method","Mokėjimo būdas",module,Magento_Sales
"Account Information","Mano Informacija",module,Magento_Sales
Message,Žinutė,module,Magento_Sales
"Items Ordered","Užsakytos prekės",module,Magento_Sales
"Newsletter Subscription","Naujienlaiškio prenumerata",module,Magento_Sales
SKU,"Prekės kodas",module,Magento_Sales
"Shipping Address","Pristatymo Adresas",module,Magento_Sales
"Shipping Method","Pristatymo būdas",module,Magento_Sales
"Shopping Cart","Prekių krepšelis",module,Magento_Sales
"Clear Shopping Cart","Išvalyti krepšelį",module,Magento_Sales
"Last Ordered Items","Paskutinės užsakytos prekės",module,Magento_Sales
Reorder,"Užsakyti iš naujo",module,Magento_Sales
"Order Information","Užsakymo informacija",module,Magento_Sales
"Order Shipments","Užsakymo siuntimai",module,Magento_Sales
Yes,Taip,module,Magento_Sales
Back,Grįžti,module,Magento_Sales
N/A,N/D,module,Magento_Sales
"Order # %1","Užsakymas #%1",module,Magento_Sales
"Back to My Orders","Atgal į mano užsakymus",module,Magento_Sales
"View Another Order","Žiūrėti kitą užsakymą",module,Magento_Sales
"My Orders","Mano užsakymai",module,Magento_Sales
"""%1"" coupon code is not valid.","""%1"" kupono kodas negalioja.",module,Magento_Sales
"Orders and Returns","Užsakymai ir Grąžinimai",module,Magento_Sales
"You entered incorrect data. Please try again.","Įvedėte neteisingus duomenis. Bandykite dar kartą.",module,Magento_Sales
Home,Pradžia,module,Magento_Sales
"Go to Home Page","Grįžti į pradinį puslapį",module,Magento_Sales
"Shipping Address: ","Pristatymo Adresas: ",module,Magento_Sales
"Billing Address: ","Atsiskaitymo Adresas: ",module,Magento_Sales
Pending,Laukiama,module,Magento_Sales
Canceled,Atšauktas,module,Magento_Sales
Ordered,Užsakyta,module,Magento_Sales
"Order # ","Užsakymo nr.",module,Magento_Sales
"Order Date: ","Užsakymo data: ",module,Magento_Sales
"Sold to:","Jūsų informacija:",module,Magento_Sales
"Ship to:",Gavėjas:,module,Magento_Sales
"Payment Method:","Mokėjimo būdas:",module,Magento_Sales
"Shipping Method:","Pristatymo būdas:",module,Magento_Sales
Qty,Kiekis,module,Magento_Sales
"Invoice # ","Sąskaita # ",module,Magento_Sales
City,Miestas,module,Magento_Sales
Company,Įmonė,module,Magento_Sales
Country,Šalis,module,Magento_Sales
"First Name",Vardas,module,Magento_Sales
"Last Name",Pavardė,module,Magento_Sales
State/Province,Rajonas/apskritis,module,Magento_Sales
"Street Address",Adresas,module,Magento_Sales
"Zip/Postal Code","Pašto kodas",module,Magento_Sales
Processing,Vykdoma,module,Magento_Sales
Apply,Pritaikyti,module,Magento_Sales
"Order Total","Užsakymo suma",module,Magento_Sales
"Add New Address","Pridėti naują adresą",module,Magento_Sales
"Save in address book","Įrašyti adresų knygelėje",module,Magento_Sales
Action,Veiksmas,module,Magento_Sales
Subtotal:,"Tarpinė suma:",module,Magento_Sales
Item,Prekė,module,Magento_Sales
"Subtotal (Excl. Tax)","Tarpinė suma (be mokesčių)",module,Magento_Sales
"Subtotal (Incl. Tax)","Iš viso (su PVM)",module,Magento_Sales
Message:,Žinutė:,module,Magento_Sales
"Total Tax","Iš viso mokesčių",module,Magento_Sales
Comment,Komentaras,module,Magento_Sales
"Order Date","Užsakymo data",module,Magento_Sales
"Order Date (%1)","Užsakymo data (%1)",module,Magento_Sales
"Order ID","Užsakymo nr.",module,Magento_Sales
"Shipped By","Išsiųsta su",module,Magento_Sales
"Tracking Number","Sekimo numeris",module,Magento_Sales
"Billing Last Name","Mokėtojo pavardė",module,Magento_Sales
"ZIP Code","Pašto kodas",module,Magento_Sales
"Billing ZIP Code","Mokėtojo pašto kodas",module,Magento_Sales
Continue,Tęsti,module,Magento_Sales
"Product Name","Prekės pavadinimas",module,Magento_Sales
"Order #","Užsakymo nr.",module,Magento_Sales
Date,Data,module,Magento_Sales
"Ship To",Gavėjas,module,Magento_Sales
"View Order","Peržiūrėti užsakymą",module,Magento_Sales
"You have placed no orders.","Jūs nepateikėte užsakymų.",module,Magento_Sales
"Print Order","Spausdinti užsakymą",module,Magento_Sales
"Print All Invoices","Spausdinti visas sąskaitas",module,Magento_Sales
"Invoice #","Sąskaita #",module,Magento_Sales
"Print Invoice","Spausdinti sąskaitą",module,Magento_Sales
"Qty Invoiced","Kiekis išrašytoje SF",module,Magento_Sales
"About Your Order","Apie jūsų užsakymą",module,Magento_Sales
"<span class=""label"">Order Date:</span> %1","<span class=""label"">Užsakymo data:</span> %1",module,Magento_Sales
"Shipment #%1","Siunta #%1",module,Magento_Sales
"Qty Shipped","Išsiųstas kiekis",module,Magento_Sales
"Recent Orders","Naujausi užsakymai",module,Magento_Sales
"View All","Peržiūrėti visus",module,Magento_Sales
"Add to Cart","Į krepšelį",module,Magento_Sales
Name,Vardas,module,Magento_SendFriend
"* Required Fields","* Privalomi laukai",module,Magento_SendFriend
Back,Grįžti,module,Magento_SendFriend
Add,Pridėti,module,Magento_Shipping
Print,Spausdinti,module,Magento_Shipping
"Order # %1","Užsakymas #%1",module,Magento_Shipping
"Back to My Orders","Atgal į mano užsakymus",module,Magento_Shipping
"View Another Order","Žiūrėti kitą užsakymą",module,Magento_Shipping
"This shipping method is not available. Please specify the zip code.","Šis pristatymo būdas nėra prieinamas. Prašome nurodyti pašto kodą.",module,Magento_Shipping
Contents,Turinys,module,Magento_Shipping
Qty,Kiekis,module,Magento_Shipping
"Product Name","Prekės pavadinimas",module,Magento_Shipping
Delete,Ištrinti,module,Magento_Shipping
Cancel,Atšaukti,module,Magento_Shipping
Action,Veiksmas,module,Magento_Shipping
"Track this shipment","Sekti šią siuntą",module,Magento_Shipping
"Qty Shipped","Išsiųstas kiekis",module,Magento_Shipping
"Print All Shipments","Spausdinti visas siuntas",module,Magento_Shipping
"Shipment #","Siunta #",module,Magento_Shipping
"Print Shipment","Spausdinti siuntas",module,Magento_Shipping
"Tracking Number(s):","Sekimo numeris(-iai):",module,Magento_Shipping
SKU,"Prekės kodas",module,Magento_Shipping
"Tracking Number:","Sekimo numeris:",module,Magento_Shipping
"contact us",kontaktai,module,Magento_Shipping
N/A,N/D,module,Magento_Shipping
Date,Data,module,Magento_Shipping
Description,Aprašymas,module,Magento_Shipping
"Zip/Post Code","Pašto kodas",module,Magento_Tax
Country,Šalis,module,Magento_Tax
Back,Grįžti,module,Magento_Tax
"Save and Continue Edit","Išsaugoti ir tęsti redagavimą",module,Magento_Tax
Name,Vardas,module,Magento_Tax
"Grand Total (Excl.Tax)","Suma (Atsk.Mok.)",module,Magento_Tax
"Grand Total (Incl.Tax)",Suma,module,Magento_Tax
Tax,Mokesčiai,module,Magento_Tax
"Maximum zip code length is 9.","Didžiausias pašto kodas ilgis yra 9.",module,Magento_Tax
"Shipping Address","Pristatymo Adresas",module,Magento_Tax
"Billing Address","Atsiskaitymo Adresas",module,Magento_Tax
"Subtotal (Excl. Tax)","Tarpinė suma (be mokesčių)",module,Magento_Tax
"Subtotal (Incl. Tax)","Iš viso (su PVM)",module,Magento_Tax
Subtotal,"Tarpinė suma",module,Magento_Tax
Total,"Iš viso",module,Magento_Tax
Save,Išsaugoti,module,Magento_Tax
"Save and Continue Edit","Išsaugoti ir tęsti redagavimą",module,Magento_Theme
"Items %1 to %2 of %3 total","%1 - %2 iš %3",module,Magento_Theme
"%1 Item","%1 įrašas",module,Magento_Theme
Previous,Ankstesnis,module,Magento_Theme
Next,Toliau,module,Magento_Theme
Show,Rodyti,module,Magento_Theme
"per page","per puslapį",module,Magento_Theme
SKU,"Prekės kodas",module,Magento_UrlRewrite
Status,Būsena,module,Magento_UrlRewrite
Delete,Ištrinti,module,Magento_UrlRewrite
Save,Išsaugoti,module,Magento_UrlRewrite
Description,Aprašymas,module,Magento_UrlRewrite
Back,Grįžti,module,Magento_User
"First Name",Vardas,module,Magento_User
"Last Name",Pavardė,module,Magento_User
Email,"El. paštas",module,Magento_User
Status,Būsena,module,Magento_User
"Account Information","Mano Informacija",module,Magento_User
Password,Slaptažodis,module,Magento_User
"New Password","Naujas slaptažodis",module,Magento_User
"Password Confirmation","Slaptažodžio patvirtinimas",module,Magento_User
"Your Password","Jūsų slaptažodis",module,Magento_User
"You did not sign in correctly or your account is temporarily disabled.","Prašome patikslinti prisijungimo duomenis, nepavykus prisijungti susisiekite su administratoriumi.",module,Magento_User
"First Name is a required field.","Vardas yra būtinas laukas.",module,Magento_User
"Last Name is a required field.","Pavardė yra būtinas laukas.",module,Magento_User
"Password is required field.","Slaptažodio laukas yra būtinas.",module,Magento_User
"Forgot your password?","Pamiršote slaptažodį?",module,Magento_User
"Reset a Password","Atstatyti slaptažodį",module,Magento_User
"Confirm New Password","Patvirtinti naują slaptažodį",module,Magento_User
"Reset Password","Atstatyti slaptažodį",module,Magento_User
Yes,Taip,module,Magento_Usps
Tax,Mokesčiai,module,Magento_Weee
Action,Veiksmas,module,Magento_Weee
"Save and Continue Edit","Išsaugoti ir tęsti redagavimą",module,Magento_Widget
Continue,Tęsti,module,Magento_Widget
name,vardas,module,Magento_Widget
description,aprašymas,module,Magento_Widget
Apply,Pritaikyti,module,Magento_Widget
"Wish List","Pageidavimų sąrašas",module,Magento_Wishlist
"Wish List Sharing","Dalintis pageidavimų sąrašu",module,Magento_Wishlist
"My Wish List","Mano norų sąrašas",module,Magento_Wishlist
"%1's Wish List","%1's pageidavimų sąrašas",module,Magento_Wishlist
"You added %1 to your shopping cart.","%1 įkelta į krepšelį.",module,Magento_Wishlist
"%1 has been moved to your wish list.","%1 buvo perkelta(-as) į jūsų norų sąrašą.",module,Magento_Wishlist
"Your wish list has been shared.","Jūsų norų sąrašu buvo pasidalyta.",module,Magento_Wishlist
"%1 items","%1 įrašai(-ų)",module,Magento_Wishlist
Comment,Komentaras,module,Magento_Wishlist
"%1 product(s) have been added to shopping cart: %2.","%1 produktas(-ų) buvo pridėta į pirkinių krepšelį: %2.",module,Magento_Wishlist
Message,Žinutė,module,Magento_Wishlist
"Share Wish List","Dalintis norų sąrašu",module,Magento_Wishlist
"Add All to Cart","Viską į krepšelį",module,Magento_Wishlist
"Update Wish List","Atnaujinti norų sąrašą",module,Magento_Wishlist
"Add to Cart","Į krepšelį",module,Magento_Wishlist
Availability,Prieinamumas,module,Magento_Wishlist
"In stock",Sandėlyje,module,Magento_Wishlist
"Out of stock","Nėra sandėlyje",module,Magento_Wishlist
Edit,Redaguoti,module,Magento_Wishlist
"Remove Item",Ištrinti,module,Magento_Wishlist
"Remove item",Ištrinti,module,Magento_Wishlist
"Add to Compare","Pridėti palyginimui",module,Magento_Wishlist
Back,Grįžti,module,Magento_Wishlist
"* Required Fields","* Privalomi laukai",module,Magento_Wishlist
"Sharing Information","Dalinimosi informacija",module,Magento_Wishlist
"Email addresses, separated by commas","Įvesti kelis el. pašto adresus, atskirkite juos kableliais",module,Magento_Wishlist
"You have no items in your wish list.","Jūs neturite prekių savo norų sąraše.",module,Magento_Wishlist
Total:,"Iš viso:",module,Magento_Checkout
Cancel,Atšaukti,module,Magento_Catalog
OK,Gerai,module,Magento_Catalog
"Are you sure you want to delete this address?","Jūs įsitikinęs, kad norite ištrinti šį adresą?",module,Magento_Customer
Ok,Gerai,module,Magento_Sales
Message,Žinutė,module,Magento_AdminNotification
Actions,Veiksmai,module,Magento_AdminNotification
Country,Šalis,module,Magento_Backend
"ZIP/Postal Code","Pašto kodas",module,Magento_Backend
City,Miestas,module,Magento_Backend
"Street Address","Gatvė ir numeris",module,Magento_Backend
"VAT Number","PVM mokėtojo kodas",module,Magento_Backend
Description,Aprašymas,module,Magento_Backend
"<h1 class=""page-heading"">404 Error</h1><p>Page not found.</p>","<h1 class=""page-heading""> 404 klaida</h1> <p>Puslapis nerastas.</p>",module,Magento_Backend
Delete,Ištrinti,module,Magento_Backup
Name,Vardas,module,Magento_Backup
Action,Veiksmas,module,Magento_Backup
"Popular Search Terms","Populiariausi paieškos terminai",module,Magento_CatalogSearch
Details,Išsamiau,module,Magento_Catalog
"Shipping Address","Pristatymo Adresas",module,Magento_Checkout
"For delivery questions.","Pristatymo klausimais.",module,Magento_Checkout
"Cart Subtotal","Krepšelio tarpinė suma",module,Magento_Checkout
"Not yet calculated","Dar nepaskaičiuota",module,Magento_Checkout
"Thank you for your purchase!","Dėkojame už jūsų užsakymą!",module,Magento_Checkout
Contacts,Kontaktai,module,Magento_Contact
"Contact Us",Kontaktai,module,Magento_Contact
"Email Options","El. pašto parinktys",module,Magento_Contact
"Always optional.","Visada neprivaloma.",module,Magento_Customer
Phone,Telefonas,module,Magento_Customer
"First Name",Vardas,module,Magento_Customer
"Last Name",Pavardė,module,Magento_Customer
"Edit Account Information","Redaguoti paskyros informaciją",module,Magento_Customer
"Password forgotten","Pamirštas slaptažodis",module,Magento_Customer
"My Dashboard","Valdymo skydelis",module,Magento_Customer
Password,Slaptažodis,module,Magento_Dhl
"Zip/Postal Code is Optional for","Pašto kodas yra neprivalomas",module,Magento_Directory
Added,Pridėta,module,Magento_Email
Action,Veiksmas,module,Magento_Email
Password,Slaptažodis,module,Magento_Fedex
Description,Aprašymas,module,Magento_Indexer
Status,Būsena,module,Magento_Indexer
"Select Shipping Method","Pasirinkite pristatymo būdą",module,Magento_Multishipping
Subscriber,Prenumeratorius,module,Magento_Newsletter
Delete,Ištrinti,module,Magento_Newsletter
"Customer First Name","Kliento vardas",module,Magento_Newsletter
"Customer Last Name","Kliento pavardė",module,Magento_Newsletter
Subscribed,Prenumeruojamas,module,Magento_Newsletter
"Bank Transfer Payment","Banko pavedimu",module,Magento_OfflinePayments
"Cash On Delivery Payment","Grynais pinigais pristatymo metu",module,Magento_OfflinePayments
Price,Kaina,module,Magento_OfflineShipping
"Home Page","Pradinis puslapis",module,Magento_Paypal
Position,Rikiavimas,module,Magento_Paypal
Login,Prisijungti,module,Magento_Paypal
Password,Slaptažodis,module,Magento_Paypal
Action,Veiksmas,module,Magento_Reports
Description,Aprašymas,module,Magento_Reports
Address,Adresas,module,Magento_Sales
"Subtotal after discount","Tarpinė suma po nuolaidos",module,Magento_Sales
"Orders and Returns Search Form","Užsakymų ir Grąžinimų paieškos forma",module,Magento_Sales
Name,Vardas,module,Magento_Sales
Phone,Telefonas,module,Magento_Sales
"ZIP/Post Code","Pašto kodas",module,Magento_Sales
"Invoice Date","Sąskaitos-faktūros data",module,Magento_Sales
"Total Quantity","Bendras kiekis",module,Magento_Sales
"Print Invoices","Spausdinti sąskaitas",module,Magento_Sales
Country,Šalis,module,Magento_Shipping
"ZIP/Postal Code","Pašto kodas",module,Magento_Shipping
City,Miestas,module,Magento_Shipping
"Street Address",Adresas,module,Magento_Shipping
"Shipping Methods","Pristatymo būdai",module,Magento_Shipping
Action,Veiksmas,module,Magento_Sitemap
Password,Slaptažodis,module,Magento_Ups
Action,Veiksmas,module,Magento_UrlRewrite
Edit,Redaguoti,module,Magento_UrlRewrite
"Password Change","Slaptažodžio keitimas",module,Magento_User
Password,Slaptažodis,module,Magento_Usps
"My Wish List Link","Mano norų sąrašo nuoroda",module,Magento_Wishlist
"Product Name","Prekės pavadinimas",module,Magento_Wishlist
Action,Veiksmas,module,Magento_Wishlist
Delete,Ištrinti,module,Magento_Wishlist
